Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS16281
Mã ISIN:,VNBVBS162819
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 84/2016/GCNTP-VSD do VSD cấp lần đầu ngày 13/09/2016
Tổng số chứng khoán đăng ký:,2.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,250.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5.2%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 13/09 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,13/09/2016
Ngày đáo hạn:,13/09/2019
Nơi quản lý tại VSD:,Trụ sở chính
