Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 11/2006
Mã chứng khoán:,TP1_1106
Mã ISIN:,VN00TP111066
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,6.470.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,647.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,73%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,26/06/2006
Ngày đáo hạn:,26/06/2011
Nơi quản lý tại VSD:,Trụ sở chính
