Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 03/2022
Mã chứng khoán:,BVBS22138
Mã ISIN:,VNBVBS221383
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 7/2022/GCNTP-VSD do VSD cấp lần đầu ngày 10/05/2022
Tổng số chứng khoán đăng ký:,15.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/05 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,10/05/2022
Ngày đáo hạn:,10/05/2025
Nơi quản lý tại VSD:,Trụ sở chính
