Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 113/2015
Mã chứng khoán:,TD1518355
Mã ISIN:,VNTD15183559
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 97/2015/GCNTP-VSD do VSD cấp ngày 19/11/2015 					
"
Tổng số chứng khoán đăng ký:,70.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5.9%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  19/11 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,3 năm
Ngày phát hành:,19/11/2015
Ngày đáo hạn:,19/11/2018
Nơi quản lý tại VSD:,Trụ sở chính
