Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 106/2012
Mã chứng khoán:,TD1215132
Mã ISIN:,VNTD12151328
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,01/2013/GCNTP-VSD do VSD cấp ngày 02/01/2013
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/12 từ năm 2013 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,31/12/2012
Ngày đáo hạn:,31/12/2015
Nơi quản lý tại VSD:,Trụ sở chính
