Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 7/2010 kỳ hạn 03 năm
Mã chứng khoán:,TB1013040
Mã ISIN:,VNTB10130409
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,66/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,27.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.725.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.25%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,13/05/2010
Ngày đáo hạn:,13/05/2013
Nơi quản lý tại VSD:,Trụ sở chính
