Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,"Trái phiếu Chính phủ BLPH đợt 1/2007, kỳ hạn 5 năm"
Mã chứng khoán:,CP071202
Mã ISIN:,VN0CP0712024
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,07/2007/GCNTP-TTLK ngày 24/1/2007
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.20%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,15/01/2007
Ngày đáo hạn:,15/01/2012
Nơi quản lý tại VSD:,Trụ sở chính
