Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 22/2017
Mã chứng khoán:,TD1724413
Mã ISIN:,VNTD17244136
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 27/2017/GCNTP-VSD do VSD cấp lần đầu ngày 2/3/2017, Số: 27/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 16/03/2017"
Tổng số chứng khoán đăng ký:,49.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.905.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 02/03 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,02/03/2017
Ngày đáo hạn:,02/03/2024
Nơi quản lý tại VSD:,Trụ sở chính
