Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 104/2017
Mã chứng khoán:,TD1722383
Mã ISIN:,VNTD17223833
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 68/2017/GCNTP-VSD do VSD cấp ngày 20/07/2017, số 68/2017/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 5/10/2017"
Tổng số chứng khoán đăng ký:,39.360.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.936.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 20/07 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,20/07/2017
Ngày đáo hạn:,20/07/2022
Nơi quản lý tại VSD:,Trụ sở chính
