Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH
Mã chứng khoán:,QH061105
Mã ISIN:,VN0QH0611058
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,14/2006/GCNTP-TTLK ngày 04/8/2006
Tổng số chứng khoán đăng ký:,1.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,150.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,75%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,21/07/2006
Ngày đáo hạn:,21/07/2011
Nơi quản lý tại VSD:,Trụ sở chính
