Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán Bản Việt
"
Tên chứng quyền:,Chứng quyền STB/VCSC/M/Au/T/A2
Mã chứng quyền:,CSTB2112
Mã ISIN:,VN0CSTB21129
Mã chứng khoán cơ sở:,STB
Tổ chức phát hành mã chứng khoán cơ sở:,Ngân Hàng TMCP Sài Gòn Thương Tín
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,24/05/2022
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,31.000  đồng
Giá phát hành lần đầu:,3.800  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 184/2021/GCNCW-VSD do VSD cấp lần đầu ngày 16/12/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,11.400.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
