Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QH060802
Mã ISIN:,VN0QH0608021
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,07/2006/GCNTP-TTLK ngày 05/7/2006
Tổng số chứng khoán đăng ký:,300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,30.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,20/06/2006
Ngày đáo hạn:,20/06/2008
Nơi quản lý tại VSD:,Trụ sở chính
