Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH
Mã chứng khoán:,QHB0811065
Mã ISIN:,VNBB08110652
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,65/2008/GCNTP-TTLK cấp ngày 18/11/2008
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,15.0%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,31/10/2008
Ngày đáo hạn:,31/10/2011
Nơi quản lý tại VSD:,Trụ sở chính
