Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 68/2011
Mã chứng khoán:,TD1114053
Mã ISIN:,VNTD11140538
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,53/2011/GCNTP-VSD
Tổng số chứng khoán đăng ký:,42.851.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.285.100.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.28%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 1 lần khi đáo hạn, tiền lãi được thanh toán định kỳ hàng năm vào ngày 06/09 từ năm 2012 đến năm đáo hạn"
Kỳ hạn:,3 năm
Ngày phát hành:,06/09/2011
Ngày đáo hạn:,06/09/2014
Nơi quản lý tại VSD:,Trụ sở chính
