Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CVNM04MBS20CE
Mã chứng quyền:,CVNM2103
Mã ISIN:,VN0CVNM21032
Mã chứng khoán cơ sở:,VNM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Sữa Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,"4,5 tháng"
Ngày đáo hạn:,18/06/2021
Tỷ lệ chuyển đổi:,"9,8771:1"
Giá thực hiện:,102.722  đồng
Giá phát hành lần đầu:,1.700  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   28/2021/GCNCW-VSD do VSD cấp lần đầu ngày 26/02/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,5.100.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
