Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS15155
Mã ISIN:,VNBVBS151556
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 45/2015/GCNTP-VSD do VSD cấp ngày 07/7/2015	
"
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.8%/năm
Cách thức trả lãi:,"Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn, tiền lãi trả sau mỗi năm một lần trùng với ngày phát hành					"
Kỳ hạn:,15 năm
Ngày phát hành:,08/07/2015
Ngày đáo hạn:,08/07/2030
Nơi quản lý tại VSD:,Trụ sở chính
