Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu chính quyền địa phương Thành phố Hồ Chí Minh năm 2016
Mã chứng khoán:,HCMB16506
Mã ISIN:,VNHCMB165062
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 99/2016/GCNTP-VSD	do VSD cấp lần đầu ngày 25/10/2016
Tổng số chứng khoán đăng ký:,30.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,7.55%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán một lần vào ngày đáo hạn; Tiền lãi trái phiếu được thanh toán sau theo định kỳ 01 năm/lần. Trường hợp đến hạn trả lãi, chủ sở hữu trái phiếu không đến nhận lãi thanh toán thì lãi trái phiếu sẽ được bảo lưu, không tính nhập gốc."
Kỳ hạn:,15 năm
Ngày phát hành:,25/10/2016
Ngày đáo hạn:,25/10/2031
Nơi quản lý tại VSD:,Trụ sở chính
