Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 114/2016
Mã chứng khoán:,TD1636502
Mã ISIN:,VNTD16365023
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 92/2016/GCNTP-VSD do VSD cấp lần đầu ngày 06/10/2016, Số: 92/2016/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 10/11/2016"
Tổng số chứng khoán đăng ký:,20.830.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.083.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.7%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 06/10 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,20 năm
Ngày phát hành:,06/10/2016
Ngày đáo hạn:,06/10/2036
Nơi quản lý tại VSD:,Trụ sở chính
