Keys,Values
Tên TCPH:,"
Công ty Cổ phần Sông Đà 7
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Sông Đà 7
Mã chứng khoán:,SD7
Mã ISIN:,VN000000SD74
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số 73/2006/GCNCP-TTLK do VSD cấp lần đầu ngày 25/12/2006. Số  73/2006/GCNCP-VSD-3 cấp thay đổi lần 3 ngày 18/03/2016
Tổng số chứng khoán đăng ký:,10.600.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,106.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
