Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 03/2016
Mã chứng khoán:,TD1631461
Mã ISIN:,VNTD16314617
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 07/2016/GCNTP-VSD do VSD cấp ngày 07/01/2016, số 07/2016/GCNTP-VSD-5 cấp thay đổi lần 05 ngày 07/04/2016"
Tổng số chứng khoán đăng ký:,80.459.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.045.900.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.6%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  07/01 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,07/01/2016
Ngày đáo hạn:,07/01/2031
Nơi quản lý tại VSD:,Trụ sở chính
