Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 06/2007
Mã chứng khoán:,CP071211
Mã ISIN:,VN0CP0712115
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,33/2007/GCNTP-TTLK ngày 05/4/2007
Tổng số chứng khoán đăng ký:,6.600.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,660.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,28/03/2007
Ngày đáo hạn:,28/03/2012
Nơi quản lý tại VSD:,Trụ sở chính
