Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 7/2010
Mã chứng khoán:,TD1013038
Mã ISIN:,VNTD10130381
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,60/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,6.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,600.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,11.25%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,17/05/2010
Ngày đáo hạn:,17/05/2013
Nơi quản lý tại VSD:,Trụ sở chính
