Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QH060817
Mã ISIN:,VN0QH0608179
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,45/2006/GCNTP-TTLK ngày 27/9/2006
Tổng số chứng khoán đăng ký:,4.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,480.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,12/09/2006
Ngày đáo hạn:,12/09/2008
Nơi quản lý tại VSD:,Trụ sở chính
