Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 13/2015
Mã chứng khoán:,TD1525279
Mã ISIN:,VNTD15252792
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 19/2015/GCNTP-VSD do VSD cấp ngày 27/2/2015, Số 19/2015/GCNTP-VSD-4 thay đổi lần 4 ngày 19/11/2015"
Tổng số chứng khoán đăng ký:,11.428.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.142.800.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  28/02 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,10 năm
Ngày phát hành:,28/02/2015
Ngày đáo hạn:,28/02/2025
Nơi quản lý tại VSD:,Trụ sở chính
