Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 15/2008
Mã chứng khoán:,CPB0811046
Mã ISIN:,VNTB08110462
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,46/2008/GCNTP-TTLK ngày 29/9/2008
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,15.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,17/09/2008
Ngày đáo hạn:,17/09/2011
Nơi quản lý tại VSD:,Trụ sở chính
