Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thấu đợt 79/2019
Mã chứng khoán:,TD1934190
Mã ISIN:,VNTD19341906
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:," số 17/2019/GCNTP-VSD do VSD cấp ngày 30/05/2019, số 17/2019/GCNTP-VSD-7 cấp thay đổi lần 7 ngày 26/09/2019"
Tổng số chứng khoán đăng ký:,124.330.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.433.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/05 từ năm 2020 đến năm đáo hạn.						"
Kỳ hạn:,15 năm
Ngày phát hành:,30/05/2019
Ngày đáo hạn:,30/05/2034
Nơi quản lý tại VSD:,Trụ sở chính
