Keys,Values
Tên TCPH:,"
Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam - Công ty TNHH Một thành viên
"
Tên chứng khoán:,Trái phiếu Tổng Công ty Đầu tư Phát triển đường cao tốc Việt Nam
Mã chứng khoán:,VEC11005
Mã ISIN:,VN0VEC110056
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,15/2010/GCNTP-VSD cấp ngày 18/3/2010
Tổng số chứng khoán đăng ký:,3.680.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,368.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.8%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,01/03/2010
Ngày đáo hạn:,01/03/2013
Nơi quản lý tại VSD:,Trụ sở chính
