Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 02 năm
Mã chứng khoán:,QHB1012019
Mã ISIN:,VNBB10120194
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,31/2010/GCNTP-VSD cấp ngày 13/4/2010
Tổng số chứng khoán đăng ký:,5.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,31/03/2010
Ngày đáo hạn:,31/03/2012
Nơi quản lý tại VSD:,Trụ sở chính
