Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 95/2012
Mã chứng khoán:,TD1215176
Mã ISIN:,VNTD12151765
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 80/2012/GCNTP-VSD do VSD cấp lần đầu ngày 30/11/2012, số 80/2012/GCNTP-VSD-3 cấp sửa đổi lần thứ 3 ngày 24/12/2012"
Tổng số chứng khoán đăng ký:,57.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.750.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,2%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được trả sau mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,03 năm
Ngày phát hành:,30/11/2012
Ngày đáo hạn:,30/11/2015
Nơi quản lý tại VSD:,Trụ sở chính
