Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 81/2017
Mã chứng khoán:,TD1724416
Mã ISIN:,VNTD17244169
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 61/2017/GCNTP-VSD do VSD cấp lần đầu ngày 08/06/2017, Số 61/2017/GCNTP-VSD-3 thay đổi lần thứ 3 ngày 29/06/2017"
Tổng số chứng khoán đăng ký:,68.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.825.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 08/06 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,08/06/2017
Ngày đáo hạn:,08/06/2024
Nơi quản lý tại VSD:,Trụ sở chính
