Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền MWG/4M/SSI/C/EU/Cash-12
Mã chứng quyền:,CMWG2112
Mã ISIN:,VN0CMWG21125
Mã chứng khoán cơ sở:,MWG
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Đầu tư Thế giới Di động
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,4 tháng
Ngày đáo hạn:,01/03/2022
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,140.000  đồng
Giá phát hành lần đầu:,3.420  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 165/2021/GCNCW-VSD do VSD cấp lần đầu ngày 18/11/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,12.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,41.040.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,12.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
