Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 130/2021
Mã chứng khoán:,TD2128008
Mã ISIN:,VNTD21280084
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 34/2021/GCNTP-VSD do VSD cấp ngày 09/09/2021; Số 34/2021/GCNTP-VSD-1 cấp thay đổi lần 01 ngày 18/11/2021
Tổng số chứng khoán đăng ký:,12.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.250.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"1,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 09/09 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,09/09/2021
Ngày đáo hạn:,09/09/2028
Nơi quản lý tại VSD:,Trụ sở chính
