Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 56/2016
Mã chứng khoán:,TD1621473
Mã ISIN:,VNTD16214734
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 40/2016/GCNTP-VSD do VSD cấp ngày 25/05/2016 
Tổng số chứng khoán đăng ký:,59.300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.930.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.1%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/07 từ năm 2017 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,25/05/2016
Ngày đáo hạn:,04/07/2021
Nơi quản lý tại VSD:,Trụ sở chính
