Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.HCM BLPH đợt 03/2005
Mã chứng khoán:,HCMA0305
Mã ISIN:,VN0HCMA03051
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 227/GCN/TTGDHCM-LK do TTGDCK Tp. Hồ Chí Minh cấp ngày 12/09/2005
Tổng số chứng khoán đăng ký:,120.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,12.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.45%/năm
Cách thức trả lãi:,"Trả sau, định kỳ 1 năm 1 lần"
Kỳ hạn:,15 năm
Ngày phát hành:,31/08/2005
Ngày đáo hạn:,31/08/2020
Nơi quản lý tại VSD:,Trụ sở chính
