Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội đợt 01/2020
Mã chứng khoán:,BVBS20126
Mã ISIN:,VNBVBS201260
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 43/2020/GCNTP-VSD do VSD cấp lần đầu ngày 27/11/2020		
"
Tổng số chứng khoán đăng ký:,9.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,900.000.000.000 đồng
Hình thức phát hành:,Đấu thầu 
Lãi suất:,"2,9%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 27/11 từ năm 2021 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,27/11/2020
Ngày đáo hạn:,27/11/2035
Nơi quản lý tại VSD:,Trụ sở chính
