Keys,Values
Tên TCPH:,"
Công ty TNHH Chứng khoán ACB
"
Tên chứng quyền:,Chứng quyền VHM/ACBS/Call/EU/Cash/9M/11
Mã chứng quyền:,CVHM2115
Mã ISIN:,VN0CVHM21158
Mã chứng khoán cơ sở:,VHM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vinhomes
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,09 tháng
Ngày đáo hạn:,17/08/2022
Tỷ lệ chuyển đổi:,10:1
Giá thực hiện:,94.000  đồng
Giá phát hành lần đầu:,1.230  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   177/2021/GCNCW-VSD do VSD cấp lần đầu ngày 07/12/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,15.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,18.450.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,15.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
