Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 74/2013
Mã chứng khoán:,TD1315007
Mã ISIN:,VNTD13150071
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 87/2013/GCNTP-VSD do TTLKCK Việt Nam cấp lần đầu ngày 03/09/2013, số 87/2013/GCNTP-VSD-4	cấp thay đổi lần 4 ngày 24/10/2013"
Tổng số chứng khoán đăng ký:,53.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.380.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/08 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,2 năm
Ngày phát hành:,31/08/2013
Ngày đáo hạn:,31/08/2015
Nơi quản lý tại VSD:,Trụ sở chính
