Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.HCM đợt 03/2006
Mã chứng khoán:,HCMA0306
Mã ISIN:,VN0HCMA03069
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 08/2006/GCNTP-CNTTLK do Chi nhánh Trung tâm Lưu ký Chứng khoán tại Tp.HCM cấp ngày 05/07/2006
Tổng số chứng khoán đăng ký:,4.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,425.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.05%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,22/06/2006
Ngày đáo hạn:,22/06/2011
Nơi quản lý tại VSD:,Trụ sở chính
