Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 07/2007
Mã chứng khoán:,CP071416
Mã ISIN:,VN0CP0714160
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,39/2007/GCNTP-TTLK ngày 03/5/2007
Tổng số chứng khoán đăng ký:,7.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,700.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,7.3%/năm
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,18/04/2007
Ngày đáo hạn:,18/04/2014
Nơi quản lý tại VSD:,Trụ sở chính
