Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội được Chính phủ bảo lãnh
Mã chứng khoán:,VBS112044
Mã ISIN:,VNVBS1120443
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,29/2012/GCNTP-VSD do VSD cấp ngày 18/04/2012
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"12,03%/năm"
Cách thức trả lãi:,Trả sau mỗi năm một lần trùng với ngày phát hành. Gốc thanh toán một lần khi đến hạn
Kỳ hạn:,03 năm
Ngày phát hành:,11/04/2012
Ngày đáo hạn:,11/04/2015
Nơi quản lý tại VSD:,Trụ sở chính
