Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán Bản Việt
"
Tên chứng quyền:,Chứng quyền VNM/VCSC/M/Au/T/A2
Mã chứng quyền:,CVNM2106
Mã ISIN:,VN0CVNM21065
Mã chứng khoán cơ sở:,VNM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty Cổ phần Sữa Việt Nam
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,6 tháng
Ngày đáo hạn:,13/01/2022
Tỷ lệ chuyển đổi:,"4,9151:1"
Giá thực hiện:,98.301  đồng
Giá phát hành lần đầu:,4.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số 66/2021/GCNCW-VSD do VSD cấp ngày 27/07/2021; Số 66/2021/GCNCW-VSD-1 cấp thay đổi lần 01 ngày 15/09/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,4.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
