Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ (KBNN) kỳ hạn 5 năm đấu thầu đợt 22/2006
Mã chứng khoán:,CP061121
Mã ISIN:,VN0CP0611218
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,70/2006/GCNTP-TTLK ngày 23/11/2006
Tổng số chứng khoán đăng ký:,3.960.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,396.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,38%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,15/11/2006
Ngày đáo hạn:,15/11/2011
Nơi quản lý tại VSD:,Trụ sở chính
