Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 63/2016
Mã chứng khoán:,TD1631463
Mã ISIN:,VNTD16314633
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 43/2016/GCNTP-VSD do VSD cấp ngày 02/06/2016, Số 43/2016/GCNTP-VSD-4 cấp thay đổi lần thứ 4 ngày 21/07/2016
"
Tổng số chứng khoán đăng ký:,78.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.805.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 02/06 từ năm 2017 đến năm đáo hạn.						"
Kỳ hạn:,15 năm
Ngày phát hành:,02/06/2016
Ngày đáo hạn:,02/06/2031
Nơi quản lý tại VSD:,Trụ sở chính
