Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu chính phủ BLPH
Mã chứng khoán:,CPB1013011
Mã ISIN:,VNTB10130110
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,22/2010/GCNTP-VSD ngày 25/3/2010
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,10/03/2010
Ngày đáo hạn:,10/03/2013
Nơi quản lý tại VSD:,Trụ sở chính
