Keys,Values
Tên TCPH:,"
Công ty Cổ phần Đông Á
"
Tên chứng khoán:,Cổ phiếu CTCP Đông á
Mã chứng khoán:,DAP
Mã ISIN:,VN000000DAP6
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 49/2010/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 25/02/2010
Tổng số chứng khoán đăng ký:,1.680.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,16.800.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
