Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 32/2011
Mã chứng khoán:,TD1116026
Mã ISIN:,VNTD11160262
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 26/2011/GCNTP-VSD do VSD cấp lần đầu ngày 11/05/2011, Số 26/2011/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 16/06/2011"
Tổng số chứng khoán đăng ký:,45.850.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.585.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,13.2%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,09/05/2011
Ngày đáo hạn:,09/05/2016
Nơi quản lý tại VSD:,Trụ sở chính
