Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính Phủ đấu thầu đợt 79/2012
Mã chứng khoán:,TD1215133
Mã ISIN:,VNTD12151336
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 64/2012/GCNTP-VSD do VSD cấp lần đầu ngày 01/10/2012, số 64/2012/GCNTP-VSD-5 cấp thay đổi lần thứ 5 ngày 23/11/2012"
Tổng số chứng khoán đăng ký:,51.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,8%/năm"
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,30/09/2012
Ngày đáo hạn:,30/09/2015
Nơi quản lý tại VSD:,Trụ sở chính
