Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS14028
Mã ISIN:,VNBVBS140286
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,80/2014/GCNTP-VSD do VSD cấp ngày 23/12/2014
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,1 %/năm "
Cách thức trả lãi:,Trả sau mỗi năm một lần trùng với ngày phát hành
Kỳ hạn:,3 năm 
Ngày phát hành:,24/12/2014
Ngày đáo hạn:,24/12/2017
Nơi quản lý tại VSD:,Trụ sở chính
