Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 1/2009
Mã chứng khoán:,CPD0911004
Mã ISIN:,VNTD09110048
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,04/2009/GCNTP-TTLK cấp ngày 10/03/2009
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.70%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,16/02/2009
Ngày đáo hạn:,16/02/2011
Nơi quản lý tại VSD:,Trụ sở chính
