Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111062
Mã ISIN:,VNVDB1110628
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,62/2011/GCNTP-VSD do TTLKCK Việt nam cấp ngày 09/12/2011
Tổng số chứng khoán đăng ký:,10.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.25%/năm
Cách thức trả lãi:,Trả lãi sau hàng năm trùng vào ngày phát hành
Kỳ hạn:,05 năm
Ngày phát hành:,02/12/2011
Ngày đáo hạn:,02/12/2016
Nơi quản lý tại VSD:,Trụ sở chính
