Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 102/2014
Mã chứng khoán:,TD1424174
Mã ISIN:,VNTD14241747
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 68/2014/GCNTP-VSD-3 do VSD cấp lần đầu ngày 14/10/2014, cấp thay đổi lần 3 ngày 30/12/2014"
Tổng số chứng khoán đăng ký:,37.560.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.756.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/10 từ năm 2015 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,15/10/2014
Ngày đáo hạn:,15/10/2024
Nơi quản lý tại VSD:,Trụ sở chính
