Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền PNJ/5M/SSI/C/EU/Cash-10
Mã chứng quyền:,CPNJ2105
Mã ISIN:,VN0CPNJ21055
Mã chứng khoán cơ sở:,PNJ
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty CP Vàng bạc Đá quý Phú Nhuận
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,5 tháng
Ngày đáo hạn:,06/01/2022
Tỷ lệ chuyển đổi:,5:1
Giá thực hiện:,95.000  đồng
Giá phát hành lần đầu:,3.300  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,"Số:   82/2021/GCNCW-VSD do VSD cấp lần đầu ngày 23/08/2021,"
Số lượng chứng quyền đăng ký lần đầu tại VSD:,10.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,33.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,10.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
