Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CVRE04MBS19CE
Mã chứng quyền:,CVRE1904
Mã ISIN:,VN0CVRE19042
Mã chứng khoán cơ sở:,VRE
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vincom Retail
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,03 tháng
Ngày đáo hạn:,17/03/2020
Tỷ lệ chuyển đổi:,3:1
Giá thực hiện:,32.500  đồng
Giá phát hành lần đầu:,1.550  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   65/2019/GCNCW-VSD do VSD cấp ngày 27/12/2019
Số lượng chứng quyền đăng ký lần đầu tại VSD:,1.500.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,2.325.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,1.500.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
