Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 127/2019
Mã chứng khoán:,TD1924164
Mã ISIN:,VNTD19241643
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 29/2019/GCNTP-VSD do VSD cấp lần đầu ngày 12/9/2019, Số: 29/2019/GCNTP-VSD-4 cấp thay đổi lần 4 ngày 19/12/2019"
Tổng số chứng khoán đăng ký:,19.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.950.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"3,1%/năm"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 12/09 từ năm 2020 đến năm đáo hạn"
Kỳ hạn:,5 năm
Ngày phát hành:,12/09/2019
Ngày đáo hạn:,12/09/2024
Nơi quản lý tại VSD:,Trụ sở chính
