Keys,Values
Tên TCPH:,"
Tổng Công ty cổ phần Dệt May Nam Định
"
Tên chứng khoán:,Cổ phiếu Tổng Công ty cổ phần Dệt May Nam Định
Mã chứng khoán:,NDT
Mã ISIN:,VN000000NDT1
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số 61/2018/GCNCP-VSD do VSD cấp ngày 26/07/2018
Tổng số chứng khoán đăng ký:,13.600.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,136.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
