Keys,Values
Tên TCPH:,"
Công ty cổ phần Chứng khoán MB
"
Tên chứng quyền:,Chứng quyền CVHM03MBS21CE
Mã chứng quyền:,CVHM2203
Mã ISIN:,VN0CVHM22032
Mã chứng khoán cơ sở:,VHM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vinhomes
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,"4,5 tháng"
Ngày đáo hạn:,24/06/2022
Tỷ lệ chuyển đổi:,10:1
Giá thực hiện:,83.000  đồng
Giá phát hành lần đầu:,1.450  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số: 31/2022/GCNCW-VSD do VSD cấp lần đầu ngày 22/02/2022
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,7.250.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
