Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 24/2006
Mã chứng khoán:,CP061320
Mã ISIN:,VN0CP0613206
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,69/2006/GCNTP-TTLK ngày 13/11/2006
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,8.55%/năm
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,01/11/2006
Ngày đáo hạn:,01/11/2013
Nơi quản lý tại VSD:,Trụ sở chính
