Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh kỳ hạn 03 năm
Mã chứng khoán:,QHB1013021
Mã ISIN:,VNBB10130219
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,33/2010/GCNTP-VSD do VSD cấp ngày 22/4/2010
Tổng số chứng khoán đăng ký:,8.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,850.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.9%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,12/04/2010
Ngày đáo hạn:,12/04/2013
Nơi quản lý tại VSD:,Trụ sở chính
