Keys,Values
Tên TCPH:,"
Ngân hàng Chính sách Xã hội
"
Tên chứng khoán:,Trái phiếu Ngân hàng Chính sách Xã hội
Mã chứng khoán:,BVBS16318
Mã ISIN:,VNBVBS163189
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,số 15/2016/GCNTP-VSD do VSD cấp ngày 26/1/2016
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.2%/năm
Cách thức trả lãi:,Trả sau mỗi năm một lần trùng với ngày phát hành. Thanh toán một lần khi đến hạn
Kỳ hạn:,5 năm
Ngày phát hành:,26/01/2016
Ngày đáo hạn:,26/01/2021
Nơi quản lý tại VSD:,Trụ sở chính
