Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 22/2006
Mã chứng khoán:,CP061318
Mã ISIN:,VN0CP0613180
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,55/GCNTP-TTLK ngày 17/10/2006
Tổng số chứng khoán đăng ký:,3.778.400 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,377.840.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.55%/năm
Cách thức trả lãi:,
Kỳ hạn:,7 năm
Ngày phát hành:,04/10/2006
Ngày đáo hạn:,04/10/2013
Nơi quản lý tại VSD:,Trụ sở chính
