Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 89/2012
Mã chứng khoán:,TD1214171
Mã ISIN:,VNTD12141717
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"68/2012/GCNTP-VSD-3 do VSD cấp lần đầu ngày 15/11/2012, cấp sửa đổi lần thứ 3 ngày 10/12/2012"
Tổng số chứng khoán đăng ký:,60.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.000.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"9,3%/năm"
Cách thức trả lãi:,Lãi trái phiếu được trả sau mỗi năm một lần trùng với ngày phát hành. Gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn.
Kỳ hạn:,02 năm
Ngày phát hành:,15/11/2012
Ngày đáo hạn:,15/11/2014
Nơi quản lý tại VSD:,Trụ sở chính
