Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 1/2008
Mã chứng khoán:,CPB0813005
Mã ISIN:,VNTB08130056
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,05/2008/GCNTP-TTLK ngày 24/01/2008
Tổng số chứng khoán đăng ký:,10.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.050.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,17/01/2008
Ngày đáo hạn:,17/01/2013
Nơi quản lý tại VSD:,Trụ sở chính
