Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH
Mã chứng khoán:,QHB0811018
Mã ISIN:,VNBB08110181
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,18/2008/GCNTP-TTLK ngày 21/03/2008
Tổng số chứng khoán đăng ký:,25.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.500.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.00%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,12/03/2008
Ngày đáo hạn:,12/03/2011
Nơi quản lý tại VSD:,Trụ sở chính
