Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 02/2008 kỳ hạn 5 năm
Mã chứng khoán:,CPD0813009
Mã ISIN:,VNTD08130096
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,09/2008/GCNTP-TTLK cấp ngày 12/02/2008
Tổng số chứng khoán đăng ký:,4.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,400.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,8.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,29/01/2008
Ngày đáo hạn:,29/01/2013
Nơi quản lý tại VSD:,Trụ sở chính
